id,title,date,source,url,text,search_query,analysis_text,semantic_relevance,in_scope_score,out_scope_score,scope_margin,best_in_scope_category,best_out_scope_category,scope_keep,topic_id
85,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... - TheIndustry.fashion",2026-06-05 07:00:00,TheIndustry.fashion,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPNVFNYUEwSzhCWmVpNWtNYUFUbzExMjYyRFpCMWlIWnJjWURQUEtMbG40TVJwVHV2VHVYbFQ3VWlDX0lSaHpvMUlwU28xdVNyM1JOY2NYS1FZSFBvYUxFbWV3dTJ5UVhJRC14amFLOTdMTGhVM3ZrZnNNMUl2S2tIZHhrYlY0aFV3cWJ3OUJXNk54ZWRFeXdKczZyMThYampSVjZhOVE1VUg?oc=5,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... TheIndustry.fashion",UK sportswear consumer behaviour,"Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... - TheIndustry.fashion. Editors' Top Reads: News from Sports Direct, Vinted, Source Fashion and more... TheIndustry.fashion",0.3600498,0.526341,0.44565833,0.080682695,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
487,How Digital Interactive Games Enhance the Experience of Sports Events - Business Matters,2025-04-14 07:00:00,Business Matters,https://news.google.com/rss/articles/CBMipwFBVV95cUxPSmt4ZWJDZnJyVmRtZW5kMWVqdjlRRjF6bHN6NVhaNGpLUE5fd2xLdzBzUjlkREwtZHE0dWJfUlJKQUhsRG5KcjdRMjZfbUppaEUyX05wVWhZa2JpUGc5aGRoYUV2RzlXWl9zNlprVC1MLS16RmdYMFdVQTRhcWpXSWVNMndTUFNNTmJuZGpnWC1ESGlFU095RmZ3VnVuQlo3Q0NiQWkzaw?oc=5,How Digital Interactive Games Enhance the Experience of Sports Events Business Matters,UK sportswear digital experience,How Digital Interactive Games Enhance the Experience of Sports Events - Business Matters. How Digital Interactive Games Enhance the Experience of Sports Events Business Matters,0.41610527,0.5968193,0.51686823,0.07995105,"Digital technology affecting sportswear retail,     ecommerce, shopping, personalisation and consumer     experiences.","Stadium technology, sporting venues, match technology,     refereeing technology and sports event infrastructure.",True,1
642,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ - Econsultancy,2024-06-27 07:00:00,Econsultancy,https://news.google.com/rss/articles/CBMic0FVX3lxTE4zYmk4SWpOZXo4OU5Yd3JWdVhsT1NNWm1xM2gtbWxFOXFvUFgzZFR6SF83cE9fTkJMSXdWZkZ4dmZpMndxdjdYUGZLSE1Dc1V4MVRDalJTMVE3enUtdjNpMmJId0EwcEVmbFVkR0RGci13V0k?oc=5,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ Econsultancy,UK sportswear digital retail,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ - Econsultancy. JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ Econsultancy,0.4627765,0.51271045,0.43360773,0.079102725,"Digital technology affecting sportswear retail,     ecommerce, shopping, personalisation and consumer     experiences.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
616,How sustainability focused UK gyms can make big gains - YouGov,2024-09-17 07:00:00,YouGov,https://news.google.com/rss/articles/CBMimAFBVV95cUxQYTlaRGt2YzBDOFo3N2pUWXA5Uk84YUcwSVU1N3hVeDdDSlQ2SEdvNU41QzRMUTU2eW1FUVpkQk9VbGMzaVJnd0Nfa1g4Z1laU1pGaG15eDkxNUlEQWJYZUZXZXFvZWEzQ1kzMXZwT0Z3dGloQjlyWHpGcDJoX2d6TXRHRVNMSEhoeFpWaVYxN01BSmRIXzFhWA?oc=5,How sustainability focused UK gyms can make big gains YouGov,UK fitness consumer technology,How sustainability focused UK gyms can make big gains - YouGov. How sustainability focused UK gyms can make big gains YouGov,0.43437475,0.42642948,0.34889036,0.077539116,"Sustainability, materials, circularity and product     innovation within sportswear, activewear and footwear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
555,The Most Innovative Fitness & Wellness Companies of 2025 - Athletech News,2025-01-31 22:25:03,Athletech News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOVnpzVU9VU2pBVGVRRkpYaE4zSldXVjVjcXVsNl9TSWJ2ODg1M05mYXltdnJxZXBMRkNVRDd2QUNyRmtBaVhpaEg3TzhZQmNWOTdZcjZmcmM5WFdxUHBlUWdzbHRySVdhX25pU3hOSjctbTlnLWNyTFRkdWpXMUp3UlFSMFFuZFZP?oc=5,The Most Innovative Fitness & Wellness Companies of 2025 Athletech News,UK sportswear wellness consumers,The Most Innovative Fitness & Wellness Companies of 2025 - Athletech News. The Most Innovative Fitness & Wellness Companies of 2025 Athletech News,0.42827398,0.47705626,0.40027654,0.07677972,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,6
356,"Sports clothing brands in the United Kingdom in 2024, by number of users - Statista",2025-10-13 07:00:00,Statista,https://news.google.com/rss/articles/CBMikAFBVV95cUxNN20wZ2p4VGhsamp6b3NrQlM0NFBWdlY4X2NoV2VLRGpQZHVaTEswWVZqZEZ0OW9lRlZDU2o3ME9QS3RuaE5qcGVWTlV6Z3o3RjBxd2o3TzlDWXVHckpLampLdW4zUHdXdEZFNGI1U1FTWTVOVWQwOG43SHVEUjVtTDhSZUx1bG1fR0x6UEZzVEc?oc=5,"Sports clothing brands in the United Kingdom in 2024, by number of users Statista",UK activewear consumer trends,"Sports clothing brands in the United Kingdom in 2024, by number of users - Statista. Sports clothing brands in the United Kingdom in 2024, by number of users Statista",0.51043177,0.55713,0.4813805,0.07574949,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
573,Sportswear Market Outlook & Forecast 2024-2029: Key Players - GlobeNewswire,2025-01-03 08:00:00,GlobeNewswire,https://news.google.com/rss/articles/CBMi2gJBVV95cUxNSld5N0lxQ1d1X0lPNG1QQmJ4dkxBTUhPbGJKSGVydG1FdUMzNnJGQkhNS0pHRGVaaTdlTnM5OXAtUU05UkphQkE5VWFEMjZSdFV1RVhVY1dRb0xOc3FINVV0ZWNVUFhiVmVxVHBleDZadWxjdER0Y1VfUTFaby1KelFMRUEzVGlQTkpUNWFlbUNxY0hkaUJqTF9UbnhIOUd4RWVzelRRRU5RQVR1YU85b1dNU3lmQlBscmNZQ0JyUzBUTHZGTGVITmVDbW5WUlJzajFlbTVlZnlOVEl5Z0JGVFItSFFPQVRkSUcyd3puTTRSSTVuaTZMM3JsZEFELUhmVV9FenlsTHRCMzgwaWtRaEROYVpaTm5QeC1kdTMtd3pJVzc2d2plRFcxZzZ0N3FQYi1qR3lRNW5MSWpfYlNFOVFoNTFqWS0xanE3ZFh4dVNSM0RLYl9XRU1R?oc=5,Sportswear Market Outlook & Forecast 2024-2029: Key Players GlobeNewswire,UK sportswear market trends,Sportswear Market Outlook & Forecast 2024-2029: Key Players - GlobeNewswire. Sportswear Market Outlook & Forecast 2024-2029: Key Players GlobeNewswire,0.46224955,0.58293813,0.5077766,0.07516152,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
4,How Southbook Is Adapting to Changing Sports Consumption Habits - Ubiratã Online Notícias,2026-08-05 12:09:34,Ubiratã Online Notícias,https://news.google.com/rss/articles/CBMimAFBVV95cUxPeVdQMjRNVXdfMkxld0ZlcjFZSGk3bk5MRnk5cndjZGtGc0F6SzQ5TWFQeEliRTEzYUlESGk3Wi1QaXhQaHJTM01rMzVvUGthU2htRVhKY3VRWUwzQWdPekRXVW1qUlI3QVVpY0EwQThTdmdMSFdPU3VqckdYSi1lOWxiZTRDZ2FaRTZIVzJxUXlTQ1cwUGE2YQ?oc=5,How Southbook Is Adapting to Changing Sports Consumption Habits Ubiratã Online Notícias,UK sportswear changing consumer habits,How Southbook Is Adapting to Changing Sports Consumption Habits - Ubiratã Online Notícias. How Southbook Is Adapting to Changing Sports Consumption Habits Ubiratã Online Notícias,0.40759796,0.49180517,0.41685113,0.07495403,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Sports tourism, sporting events, travel,     event ticketing and sports hospitality.",True,1
320,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids - Just Style",2025-11-10 08:00:00,Just Style,https://news.google.com/rss/articles/CBMinwFBVV95cUxOOVpCaThKM1h6OVhOQnZzZFFzMWFTMGdFS09YeHZvdUlCTng0ZVNyZVA3alVDVVkwRWZUd204eEJxdHdXb0ZmcE1SMWw4ZWd5aGlpT21wN1RZMXc1N1Y1NlUwdDk5U0VrRmRQMlJFX01oc1lnT05xQlBZRmRqWVFjVlU3cGVTNzdIWDhDLVdRaDYxNkVabW1KSXdVZXNTMWc?oc=5,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids Just Style",UK sportswear market trends,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids - Just Style. Nike, Adidas hold UK sportswear top spots as demand shifts to kids Just Style",0.47253853,0.5783635,0.50377816,0.07458532,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
695,"UK Accessories Market Size, Trends, Share & Forecast to 2027 - Global Data",2024-01-25 08:00:00,Global Data,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPX21CYnAwMGdsSXc1WWczQ2xWYVhNODQwVWxjVTQ2OHRVRUhxdjNxMEdjdU9kMFRJdTVFdlptaFlQd2V1YjE5SnRMeWNUMEt1ZEVLdmEyaGpJWlhGcEJSN2p3VVN6bW5qeDlYak5vVHN1dUJKem9PQXJ5Tm8xZnFBbVlBZ3ZTcV9F?oc=5,"UK Accessories Market Size, Trends, Share & Forecast to 2027 Global Data",UK sportswear changing consumer habits,"UK Accessories Market Size, Trends, Share & Forecast to 2027 - Global Data. UK Accessories Market Size, Trends, Share & Forecast to 2027 Global Data",0.4019273,0.36074585,0.28940314,0.07134271,"Digital technology affecting sportswear retail,     ecommerce, shopping, personalisation and consumer     experiences.","Professional sports results, football clubs,     players, matches, teams and competitions.",True,0
199,ASICS EMEA achieves record revenues as European sportswear demand increases - InternetRetailing,2026-02-13 08:00:00,InternetRetailing,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSWV4REphVjl4ajFZeGFwbHpheGNhRXRadS1sQl9GYlI2WXNUVzJrX2VrMG1hY3d5ODR6Ylh1ZVZlR00zX0llRGRCdXFzbGotTWs4QzdXckhONjlyY0Q4S3FUM3Z4NXpkdWNNZzQ3NDQ2WjlKcExLdUdNX0J1ak9ZVmFGdkZ2TlB2cVNSdGxJZlQydTNUMl90cXJZM0Q1akpRNm0taFAwTkNVdw?oc=5,ASICS EMEA achieves record revenues as European sportswear demand increases InternetRetailing,UK sportswear market trends,ASICS EMEA achieves record revenues as European sportswear demand increases - InternetRetailing. ASICS EMEA achieves record revenues as European sportswear demand increases InternetRetailing,0.45194376,0.56541926,0.4945603,0.070858955,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
287,Dubai fitness industry set for more growth as the UAE promotes healthy lifestyles - Consultancy-me.com,2025-12-10 08:00:00,Consultancy-me.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTzdQUzdvX1FOZllXanpibndlQ2lGQ21saVF3eGxXcEdJLUVfZzhBdXpvTTlpUG1jWTlLRWlkaEdEN0Q3V3dGOXV0Q2JkQlBrN24wOEk0dGZvVFkwTFB2X0JuVzNOaFJzUnY2VzVyb3FpMmE4OXhFTE41Vlk4U3dGUmN6dE96V1dzU251SExUMHBMMVJpdzlfQ3lzdHBocDVnR1cwRkxpYnk1YWtsWmxoVmlYOHE2S01LcXN5Y1R4aVo?oc=5,Dubai fitness industry set for more growth as the UAE promotes healthy lifestyles Consultancy-me.com,UK sportswear wellness consumers,Dubai fitness industry set for more growth as the UAE promotes healthy lifestyles - Consultancy-me.com. Dubai fitness industry set for more growth as the UAE promotes healthy lifestyles Consultancy-me.com,0.40187305,0.3831902,0.31266296,0.070527256,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
436,"China’s green economy: Redefining sports, wellness and consumer habits - Jing Daily",2025-06-21 07:00:00,Jing Daily,https://news.google.com/rss/articles/CBMinAFBVV95cUxQOF9NRlhXbHhwVmszdmFBRW02QU5CcHhPZDBGTTFkV1hLWG4yM1ZrdmgtQUd3MFZDYkxlTkxGZkdQTkFRZnVZajlSQ3pCNTEwQS1qSWZLZi0zbDNpYW0wME1Kd1p3MElheThXTkthb0tiSTBCODhwTU5wT2x3TkJHQ29SZlZMTWhYZkVGR1dKQV9qMGwzRHhXYkRBcjM?oc=5,"China’s green economy: Redefining sports, wellness and consumer habits Jing Daily",UK sportswear changing consumer habits,"China’s green economy: Redefining sports, wellness and consumer habits - Jing Daily. China’s green economy: Redefining sports, wellness and consumer habits Jing Daily",0.3893516,0.42582524,0.35621792,0.06960732,"The relationship between sport, fashion, lifestyle     and consumer culture within apparel and footwear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
474,Liverpool’s Continued Push Into Sports Business Innovation - Poets&Quants,2025-05-06 07:00:00,Poets&Quants,https://news.google.com/rss/articles/CBMiggFBVV95cUxPWnFIQ0l1YWdqMjBrTkNrS3NyamluZFZLdHB1dW1ISDFkQlNCYjk3Njhsby1tTng2Ry0yUW5pd3l0VjJhWHRncFM2VkV3U3lYcmtNVndZMVphSGwyUWU5VjRMSEVpV1M5WUQ1Nk5jZUVDbDlxc0stbV9XUm9KbzVfaWF3?oc=5,Liverpool’s Continued Push Into Sports Business Innovation Poets&Quants,UK sportswear innovation,Liverpool’s Continued Push Into Sports Business Innovation - Poets&Quants. Liverpool’s Continued Push Into Sports Business Innovation Poets&Quants,0.3809373,0.4229129,0.35429412,0.068618774,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Stadium technology, sporting venues, match technology,     refereeing technology and sports event infrastructure.",True,1
247,JD Sports shares major change it thinks is 'the future of how people will shop' - The Mirror,2026-01-12 08:00:00,The Mirror,https://news.google.com/rss/articles/CBMiigFBVV95cUxOM2U1dmJTRm9QLXFPZmJNSndYYTI3SlREVEFHZEJYQkpQSnRnVVBIMnQ1clpwRzhrOGo4dlJ5NWJETWJvREtOazdhelhtMUNaNWRtbWZXV3RHZGlyZGpJbXZ1LUpERXU5Y2xOcWd1by05MnFDMS0yVWhKQ0xQWXFla2thV2Z5RXZoN0HSAY8BQVVfeXFMTmZtUVlDSEhjVDlxS0pGZVBSbU5tMzN5QTNucmZhZ3E0U3dndXROcDNhbGI5V045SEhMVS0wZkhrRkxHR1FrNE9jaG9xZDdJeHM4cXJvUUp0R2RJNTg1TTI1MHVCWVNQTzVlTlZzY1BoMWh4RWRXbmcxekJTVlF2OWxBRmVRNTIxTmJnM2tSNDQ?oc=5,JD Sports shares major change it thinks is 'the future of how people will shop' The Mirror,UK sportswear retail technology,JD Sports shares major change it thinks is 'the future of how people will shop' - The Mirror. JD Sports shares major change it thinks is 'the future of how people will shop' The Mirror,0.36737156,0.43291357,0.36643028,0.06648329,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
589,Holiday Activewear Pop-Ups: Gymshark Pop-Up Brings Fitness Energy to SoHo - Trend Hunter,2024-11-29 08:00:00,Trend Hunter,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBRMFR0QWZJZG56WWlWejVtTS1IWWtEUlVOWFdxRzJrM2IzUUNLUkViQm1oRWhKazh3QmtZUUdrNGVOU2NfcVdqYjJmVEJwTWI5NWFoQWlQTjdaMEpmZ2c?oc=5,Holiday Activewear Pop-Ups: Gymshark Pop-Up Brings Fitness Energy to SoHo Trend Hunter,UK activewear consumer trends,Holiday Activewear Pop-Ups: Gymshark Pop-Up Brings Fitness Energy to SoHo - Trend Hunter. Holiday Activewear Pop-Ups: Gymshark Pop-Up Brings Fitness Energy to SoHo Trend Hunter,0.4733432,0.4544097,0.39140242,0.063007265,"Sportswear, activewear, athletic apparel, athletic footwear,     sneakers and performance clothing products.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
130,Nike introduces interactive AR mirror experience at JD Oxford Street - FashionNetwork France,2026-04-16 07:00:00,FashionNetwork France,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSVo1VE42T1VzX29vdTROQUM4SllzYkFoZ3FiRnVEc0x3d2RfS3g1WGxNUzJzNGUzeERvOUx0elRWd3VJZlotN3FxRG9kVmdhcl9nZVNJWW1MczFSVHFiRjE2d2VkWUN1ZktLQkY1c3BXYVR0cEtwMVBqZFRGU1BqeXFvNFpzRWZZVk4ya1JxSXZ4TE9FMHB4OWRFWmhCTmY0NEpFbjdNczFyVkhZclZicGlRX3lERzQ?oc=5,Nike introduces interactive AR mirror experience at JD Oxford Street FashionNetwork France,UK sportswear retail technology,Nike introduces interactive AR mirror experience at JD Oxford Street - FashionNetwork France. Nike introduces interactive AR mirror experience at JD Oxford Street FashionNetwork France,0.38080305,0.44867262,0.3857614,0.06291121,"Sportswear, activewear, athletic apparel, athletic footwear,     sneakers and performance clothing products.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
262,The 6 Biggest Wellness Trends Coming In 2026 - British Vogue,2026-01-03 08:00:00,British Vogue,https://news.google.com/rss/articles/CBMiYkFVX3lxTE96eDdyd0RoN3p1VXo2b0hVNXJ3S0lrUTJlcHBPd2VMOGpFczNzUk5neEdYM2RlX19Bb0k4WDUwTDN6VV9PdW1URzhMeDUxX0ktS2IyWkdNVndCY0szWm04QmJB?oc=5,The 6 Biggest Wellness Trends Coming In 2026 British Vogue,UK fitness retail trends,The 6 Biggest Wellness Trends Coming In 2026 - British Vogue. The 6 Biggest Wellness Trends Coming In 2026 British Vogue,0.43209338,0.39317614,0.33100897,0.062167168,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Sports drinks, energy drinks, protein drinks,     hydration products, beverages and nutrition.",True,6
56,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions - PR Newswire UK",2026-07-07 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMi3wJBVV95cUxQQ29NSTJfc0I2b05vOWNjZEVHSXZ2MTZBUTRLVHZQTllnZDFQV0J3dkVXS04yVzdLTTctTk83b3hRYlphZVFYM1ZDQTQyaWNwckFZdjZXYzZ6aUR5MHJpeXY1X1RNdDY5RnE5ZFhEWElFOWRfU2xqQ3g4bUpFYWZEMHo4Y2gydkxvVVhKYl9telF0MXVtRHlaUE8wb2JZazdGX0V5YnpnUElnOTZVRDdBMFRhVEMtRzBMRHVNMDltMTVjeXh1bEhjZFg2NmFWdlhBbGNwTGJXclhIZGdfY1pYVEVMRVY4NDBwaERDekNVamd1MGJyZE1YRDZuSnNZbjhMd21ObHBLWWJvajJOb3d4b0pHTkh1U2hMWGJpLTF4N3ZmS3I4dnZtcW80UlNPRWxrall0dmVzT3k4VXFuQUlrc0FWVlFDeFNBQUFTaDlEUlBfUjJaSTRqdFhVZHpGeEE?oc=5,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions PR Newswire UK",UK sportswear consumer technology,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions - PR Newswire UK. Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions PR Newswire UK",0.41320562,0.5479278,0.48607883,0.06184897,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
398,Home Gym Equipment Market - Future Market Insights,2025-08-21 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMiekFVX3lxTE1UN3lCMVZTSmt4RkRDdXRqVG5XRTdNd3FHaTQ5OXRieXExdjA3RzVJc0F1NDNVOGJLNFYtVWtYWDJncU5RbE5CcERPR1dHbEVQaDdrYVYzRVVkTXhyQVhjQ29zWXAzd0oyR01oczNsVW54RFEzajIwZDRn?oc=5,Home Gym Equipment Market Future Market Insights,UK fitness retail trends,Home Gym Equipment Market - Future Market Insights. Home Gym Equipment Market Future Market Insights,0.41816872,0.44962394,0.38831496,0.06130898,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,0
444,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. - About Nike",2025-06-12 07:00:00,About Nike,https://news.google.com/rss/articles/CBMid0FVX3lxTE9STDdDZ2ROMC1HdzMzVGRQb1ViZ1Z4UWdJTWJzTEZSdTFaYlh1bUJydDJnWjZlTUtFU2ZyRFMyeTlEY09TSWk2Sk9nNVhqMkJRQjRZdlU0Y244cXBMVHZUUTRxZWFPRTVkNzU4bU91anlvU0ZCU2dB?oc=5,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. About Nike",UK athletic apparel innovation,"Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. - About Nike. Nike FlyWeb Is the Future of Performance Apparel — NIKE, Inc. About Nike",0.3553674,0.49347374,0.43301722,0.060456514,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,3
113,JD Sports Rebound Sparks Fresh Focus on FTSE 100 Retail Trends - Kalkine Media,2026-05-07 07:00:00,Kalkine Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOQm0yb0tSUHZwcU5xYWVqczloMXJwalBwMkZ6X0l1RUQza0NybVpyWjVlTHRnTlBCXzE4bjdnWHdZaTZ0cTVETVB0T0NCWFI2b0FZMl9COE9EOFdHbVh4S3Nwb2lnLU1kdmJ2MVNEcS1QSjJuRWJYX1Z2Vy1oVXVOY3BMWGZIdEpQMnM5WEVXSmxXNnpkU0ZqMHFxX3M1UnloWG02Mi1YRFVNZw?oc=5,JD Sports Rebound Sparks Fresh Focus on FTSE 100 Retail Trends Kalkine Media,UK sportswear consumer trends,JD Sports Rebound Sparks Fresh Focus on FTSE 100 Retail Trends - Kalkine Media. JD Sports Rebound Sparks Fresh Focus on FTSE 100 Retail Trends Kalkine Media,0.4098965,0.48516613,0.42577496,0.05939117,"Changes in sportswear retail, shopping behaviour,     consumer demand and brand engagement.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
392,How Influencers are Redefining Sports Marketing - Sportfive,2025-09-01 07:00:00,Sportfive,https://news.google.com/rss/articles/CBMimwFBVV95cUxOdVFVVjVnX2EzSHBIVmFBSE0xX3JIdW92UEFTUlB3QnRPaVZGZ28tMmVVTzJQcmpkUFE0Q2c3d3hNRGVsOFpHRjVWOWxFMGMyY0RtbjBUelJQNmU5MnFfSHRrd2RsME91bzV0RkpLUi1heElWUElTWThHYS1nRW90RU9NVHdOcElxWjFMMVl6OWZpMG02bWNZTWMwcw?oc=5,How Influencers are Redefining Sports Marketing Sportfive,UK sportswear consumer behaviour,How Influencers are Redefining Sports Marketing - Sportfive. How Influencers are Redefining Sports Marketing Sportfive,0.47756886,0.5710066,0.5140541,0.056952477,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,1
58,"Winter Sports Equipment Market Size, Share | Growth [2034] - Fortune Business Insights",2026-07-06 07:00:00,Fortune Business Insights,https://news.google.com/rss/articles/CBMigwFBVV95cUxQUzlScHNzY3NhRXp5TWtqYUxxNEJtTHZKRGdXRkFFRzlRV1hxRWtvUWk1dTZjem1HaWxtNDgyVEhMbFBjOFNBNFBSeE1uSFZaNVJWV09qOW9EM3B4M0hOTFNCaXNia2pjeDBkcWtpdXVoQlRTQVRmd0RicWJUNU1kcUZGWQ?oc=5,"Winter Sports Equipment Market Size, Share | Growth [2034] Fortune Business Insights",UK sportswear consumer trends,"Winter Sports Equipment Market Size, Share | Growth [2034] - Fortune Business Insights. Winter Sports Equipment Market Size, Share | Growth [2034] Fortune Business Insights",0.36929664,0.46448106,0.40901855,0.05546251,"Sustainability, materials, circularity and product     innovation within sportswear, activewear and footwear.","Sports betting, gambling, betting applications,     bookmakers and sports wagering.",True,0
156,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research",2026-03-18 07:00:00,Grand View Research,https://news.google.com/rss/articles/CBMiigFBVV95cUxQRVFwcmhrUkpQd1NnZ29kNHZtZGxHcnJWQUthZDJXbmVQczdCZjVSaXpLMG52cVVOdXFVS0d2ZnYyWlpyMk9hVlExdzNib2NmanhxaEZac0xNZWVsME5sWE0wa1hrd29xTjNYbVB4UWVkR3d0dlVwcXR2cHMxaVlNd2JIN3dvSHdUNVE?oc=5,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",UK sportswear market trends,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research. Brazil Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",0.41747636,0.4997739,0.4457924,0.053981483,"Consumer behaviour and changing consumer preferences     relating to sportswear, activewear, athletic footwear     and sports fashion.","Professional sports results, football clubs,     players, matches, teams and competitions.",True,0
169,"InPost UK hails big moment for trainer culture and lockers with JD Sports Fashion, Nike tie up - Retail Technology Innovation Hub",2026-03-11 07:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQbWpPcmctbExXd2RWSWJLQlliMUZqNmRYWk5wd1A0TUpOZjFFUnI4YWUyaFJsMlowU3YwSG10NGYzZWd4VGxfNFBPd0JxbTZYVFI1akFVYkNBd3hIY0ZYejlMWUhUaXhLMFU2ODctODBGX1FvcmVHN0dIc1hFeU0zT1hyVUlwZHczbEIyZ3VWYVB3eHI1UGc4LUk3eGJLMUFwTmJTR2p6WXRqWHQ3MzlEREpIeHlzbTUyNWVyeDB1bzdTOWFuRUE0OFFLWEVSSjlTakxTMFVWVURyS2RLSWlidV8tYWZKZw?oc=5,"InPost UK hails big moment for trainer culture and lockers with JD Sports Fashion, Nike tie up Retail Technology Innovation Hub",UK sportswear innovation,"InPost UK hails big moment for trainer culture and lockers with JD Sports Fashion, Nike tie up - Retail Technology Innovation Hub. InPost UK hails big moment for trainer culture and lockers with JD Sports Fashion, Nike tie up Retail Technology Innovation Hub",0.44004557,0.50578946,0.45231414,0.05347532,"Technology and innovation affecting sportswear products,     athletic apparel, footwear and activewear.","Generic sports technology focused on athlete     performance rather than clothing, footwear,     retail or consumer behaviour.",True,-1
