id,title,date,source,url,text,search_query,analysis_text,semantic_relevance
142,"Demand for Wearables Is Rising Fast, Search Data Confirms - Athletech News",2026-04-06 07:00:00,Athletech News,https://news.google.com/rss/articles/CBMioAFBVV95cUxOWXRyRUloTmNZcTZXbTN4UGtkMnV2VlBRQTRwTW0wSWtNV1NublNoeDdCZEIwS1FvZDFpY055VGswTHNEQTBaemZrbUlpZkNQbzRNUF9QT0p3b2I4SmF4VFA1VTJyOFlwR1czVDFMMXlFeTVPcWl2T29nUEZkZEUxSjg1RXg4c1Z6LU1HNnZzdzd5amJSTnBmb2hwYV9YTW5m?oc=5,"Demand for Wearables Is Rising Fast, Search Data Confirms Athletech News",UK fitness consumer technology,"Demand for Wearables Is Rising Fast, Search Data Confirms - Athletech News. Demand for Wearables Is Rising Fast, Search Data Confirms Athletech News",0.47274336
320,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids - Just Style",2025-11-10 08:00:00,Just Style,https://news.google.com/rss/articles/CBMinwFBVV95cUxOOVpCaThKM1h6OVhOQnZzZFFzMWFTMGdFS09YeHZvdUlCTng0ZVNyZVA3alVDVVkwRWZUd204eEJxdHdXb0ZmcE1SMWw4ZWd5aGlpT21wN1RZMXc1N1Y1NlUwdDk5U0VrRmRQMlJFX01oc1lnT05xQlBZRmRqWVFjVlU3cGVTNzdIWDhDLVdRaDYxNkVabW1KSXdVZXNTMWc?oc=5,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids Just Style",UK sportswear market trends,"Nike, Adidas hold UK sportswear top spots as demand shifts to kids - Just Style. Nike, Adidas hold UK sportswear top spots as demand shifts to kids Just Style",0.47253853
664,How Lululemon is sprinting ahead in the UK sportswear market - Retail Week,2024-05-05 07:00:00,Retail Week,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNd1RXemVfYzg5SkV4QTdFUUVkYUZ1MkZuZ3FtcFVpQ0tSOW1xMVlaaGtzRHJBMDRtWTZiM0FqOFZmdTl0WG41YlVmWi1UdlF6T3ZQSVh6WWpzUlQyRHpEaThLSTFtcHQ4M1FfalFwcGZrQWlZY1BFQkZDaXUxdG5HODBpNzZ4SWVvYTl6X0ZqaTZqTTNjNlpnbURqeTgxaUpDRFRESEpudDVabmRYNmZOMDJiMmZOdjQ3SXl4NS0tVEY?oc=5,How Lululemon is sprinting ahead in the UK sportswear market Retail Week,UK sportswear ecommerce,How Lululemon is sprinting ahead in the UK sportswear market - Retail Week. How Lululemon is sprinting ahead in the UK sportswear market Retail Week,0.46941262
352,Consumer Food Trends in the UK for 2025. Health benefits and - Innova Market Insights,2025-10-16 07:00:00,Innova Market Insights,https://news.google.com/rss/articles/CBMihwFBVV95cUxPVG9id3R3WWdpMkV0WkFEWG1aX0pEQnREaERLNXp2QWtRT2U1VXJOdWZaS0wtblNaLVNRSk5Lb0JabDFRaUltVkxkZ1dqbkRDdkljZFo1UHVhU21UMWpxX1hiel92YWJtV1ZMR054ZUZ0UmktY20zLUhoQmpKSFpFOGIxOHRTcGM?oc=5,Consumer Food Trends in the UK for 2025. Health benefits and Innova Market Insights,UK sportswear consumer trends,Consumer Food Trends in the UK for 2025. Health benefits and - Innova Market Insights. Consumer Food Trends in the UK for 2025. Health benefits and Innova Market Insights,0.46927738
384,From £300 Bedroom Startup to Global Phenomenon: Pursue Fitness Celebrates 12 Years of Disrupting the Activewear Industry - News By Wire,2025-09-05 07:00:00,News By Wire,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOdVpQWk1rNU1laExkTklqZEc0MFF6aHdtODFXMDVjc1ROb0ZvdmdremJ4RXEzVE5kLTUxMTJYNGNmUFR1QTFWcFhNUU9XUktIakhMdDZBUzFMcGJUSm9ZekJmWlNNU2ZKZm9IWjZibGFoMXo0M2JHOHY0M2x6bVhzWmhZTmFuRVVhZy1GV0tFYVRKdWZjeFpYT1pvRlVqS2pYZFp3MndDMHctTkszWVZFMzNTdHh5RGRQa0V2eWROTTQxMDNGcDVVdG5zeFpiOFJTR2l6TnI1ZHBQdw?oc=5,From £300 Bedroom Startup to Global Phenomenon: Pursue Fitness Celebrates 12 Years of Disrupting the Activewear Industry News By Wire,UK activewear innovation,From £300 Bedroom Startup to Global Phenomenon: Pursue Fitness Celebrates 12 Years of Disrupting the Activewear Industry - News By Wire. From £300 Bedroom Startup to Global Phenomenon: Pursue Fitness Celebrates 12 Years of Disrupting the Activewear Industry News By Wire,0.4681006
363,Top 10 Companies in Sportswear Industry Powering Global Activewear Trends in 2025 - LinkedIn,2025-10-03 07:00:00,LinkedIn,https://news.google.com/rss/articles/CBMiogFBVV95cUxNTGViMUEydG91LTVmS3RRSkVnTFZYaE5hVGRnZ0ppWTR2d2pYS2g2U1VyeGwyeGJFbHFEbGkxa1FoR1lEdHZ1VTlTcWN3U3diSnN3SGo3Q1lVbzRFZU5ZcnhhR0M2UUxMU0Z6aXpxQmNoVHhZUloxdUg5elZOZV9iX3RKS1VQRFBEdDJHTTFaOWxwTGFMQWpRb0VIMVFsXzlxTGc?oc=5,Top 10 Companies in Sportswear Industry Powering Global Activewear Trends in 2025 LinkedIn,UK sportswear consumer trends,Top 10 Companies in Sportswear Industry Powering Global Activewear Trends in 2025 - LinkedIn. Top 10 Companies in Sportswear Industry Powering Global Activewear Trends in 2025 LinkedIn,0.4673039
685,UK sportswear market faces another tough year in 2024 - Just Style,2024-02-29 08:00:00,Just Style,https://news.google.com/rss/articles/CBMingFBVV95cUxNMTVMMTdjR1EyX0tINVMwTThLVVEya1R1ZXd0aXlPV3REcENURmhrS1B6V3FwZFUzSFZ5WkljUUg5NndCZlJrWTZSTkFzdTI0Z1h0clpta0xpSURYVkRHNjJ1cGdOcDREeDRXdHo3LVE2TkhUcTBSbDRNMlB4U3Z1Z1FnMXdVXzhMUl9qYWlHUFNCcmw4QnU5Yy1RZjJ6UQ?oc=5,UK sportswear market faces another tough year in 2024 Just Style,UK activewear consumer trends,UK sportswear market faces another tough year in 2024 - Just Style. UK sportswear market faces another tough year in 2024 Just Style,0.46556598
90,"Dutch sports market set for strong growth, driven by shorter formats, tech and women’s sports - Consultancy.eu",2026-06-01 07:00:00,Consultancy.eu,https://news.google.com/rss/articles/CBMixwFBVV95cUxONkx6MUc1NzRYWkxEYllmN3lMc2RzclFleU1OOTlncjVOLS13dDJ1QXBFZmpobXlvRGVtVHJwTGJ5WURXTGcwb1VBZkJJZnVWeVloUk1TNkoyNHlvSExmcEdPWUNlZnRKajhuT3dCRHc4cWk4aXhxWnhaWHhhNmdiU29lbHRfWFpVVi0xaGlMeFhQSGJKSEJTZU1zX3phV2ViZGtLemVHZHlNekNUUloyMWQzTjdPZHN6b01jaUV3MjJLcC0zOVZN0gHMAUFVX3lxTFBiVXdyd1A4NmR6QXBUYnZfdDQ3ZWdvT2Z5T0praWJqSEtXMkVieWVFamNyMlJNOVA0ckdwVmhHQlhFeEc4NGNqY29BZ0lLV0RRd0hpU1NTODZGdEdlU1lzNnE2S08xSjA5SDQyQjMybFdLWE5hVWhyZXpDRWc5Rm9CNG9IalNDclhCWG0zTFg3S2padmUyTHI0RHROc2R0Qml5bGhJcFRNeUxneDF6Yk9XaENBWXRzN3kxenJpSkEwRktvbXpKQUVkemF4Xw?oc=5,"Dutch sports market set for strong growth, driven by shorter formats, tech and women’s sports Consultancy.eu",UK sportswear emerging technology,"Dutch sports market set for strong growth, driven by shorter formats, tech and women’s sports - Consultancy.eu. Dutch sports market set for strong growth, driven by shorter formats, tech and women’s sports Consultancy.eu",0.4654198
467,UK Lifestyle Sneakers Market Size & Trends 2025-2035 - Future Market Insights,2025-05-16 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMinwFBVV95cUxOSm96WkdPUjBncDFGODQ3SE05UzBKWE9uTUlUZ2xJY3dPaWs2NmR4Nng0YUZfdFdmcEYxU2xJdFFhaGs3QTEtekgwSkFRT1k2Rk1naG15OHVVZDAxbWdsSm96M2hVQ0xyaUVfS093TTZfNGVHelVCUTZhNDlyWG03MS01UFZvYURkS1ZIS2xpT2ozbmRYNjZSOGxra0llQ2s?oc=5,UK Lifestyle Sneakers Market Size & Trends 2025-2035 Future Market Insights,UK sportswear consumer behaviour,UK Lifestyle Sneakers Market Size & Trends 2025-2035 - Future Market Insights. UK Lifestyle Sneakers Market Size & Trends 2025-2035 Future Market Insights,0.46446678
642,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ - Econsultancy,2024-06-27 07:00:00,Econsultancy,https://news.google.com/rss/articles/CBMic0FVX3lxTE4zYmk4SWpOZXo4OU5Yd3JWdVhsT1NNWm1xM2gtbWxFOXFvUFgzZFR6SF83cE9fTkJMSXdWZkZ4dmZpMndxdjdYUGZLSE1Dc1V4MVRDalJTMVE3enUtdjNpMmJId0EwcEVmbFVkR0RGci13V0k?oc=5,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ Econsultancy,UK sportswear digital retail,JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ - Econsultancy. JD Sports on AI search and digital transformation: we can add ‘so much scale to personalisation’ Econsultancy,0.4627765
573,Sportswear Market Outlook & Forecast 2024-2029: Key Players - GlobeNewswire,2025-01-03 08:00:00,GlobeNewswire,https://news.google.com/rss/articles/CBMi2gJBVV95cUxNSld5N0lxQ1d1X0lPNG1QQmJ4dkxBTUhPbGJKSGVydG1FdUMzNnJGQkhNS0pHRGVaaTdlTnM5OXAtUU05UkphQkE5VWFEMjZSdFV1RVhVY1dRb0xOc3FINVV0ZWNVUFhiVmVxVHBleDZadWxjdER0Y1VfUTFaby1KelFMRUEzVGlQTkpUNWFlbUNxY0hkaUJqTF9UbnhIOUd4RWVzelRRRU5RQVR1YU85b1dNU3lmQlBscmNZQ0JyUzBUTHZGTGVITmVDbW5WUlJzajFlbTVlZnlOVEl5Z0JGVFItSFFPQVRkSUcyd3puTTRSSTVuaTZMM3JsZEFELUhmVV9FenlsTHRCMzgwaWtRaEROYVpaTm5QeC1kdTMtd3pJVzc2d2plRFcxZzZ0N3FQYi1qR3lRNW5MSWpfYlNFOVFoNTFqWS0xanE3ZFh4dVNSM0RLYl9XRU1R?oc=5,Sportswear Market Outlook & Forecast 2024-2029: Key Players GlobeNewswire,UK sportswear market trends,Sportswear Market Outlook & Forecast 2024-2029: Key Players - GlobeNewswire. Sportswear Market Outlook & Forecast 2024-2029: Key Players GlobeNewswire,0.46224955
321,Sportswear brand awareness KPI ranking UK 2025 - Statista,2025-11-07 08:00:00,Statista,https://news.google.com/rss/articles/CBMikgFBVV95cUxPZGg5bmJBZVZIdnZNYzFqOWNhaU9jLVhmaUxhblFrTGY3eW95WE1Ua0ptUFFJU21lUndMMUU3NHdMVVdSbmlDVVp3T0N4akd6c010UUJUNTlrR0M3Ni1ZOHVQSTBfem1PLTdkc1lybmtqTEZDcTZtbXI4MkJGeldob1piTzczbmhQelRXcTRfLTk2dw?oc=5,Sportswear brand awareness KPI ranking UK 2025 Statista,UK sportswear market trends,Sportswear brand awareness KPI ranking UK 2025 - Statista. Sportswear brand awareness KPI ranking UK 2025 Statista,0.4588745
143,"Sportswear Fabric Market Size, Share, Report By 2035 - Market Research Future",2026-04-06 07:00:00,Market Research Future,https://news.google.com/rss/articles/CBMigAFBVV95cUxOVDcxNTAydHJYanRYVlpNa1pGelpXZldZMllIWXNWSHlzajh1cUo0Mjc4STkxa2ZZV05LWEhDU3ktUDJBcGlyZGpxN2xiX0N5VmZhUzljM0pxb2RDYXlONEtnRVZ6TjVNYXlQajBNZ1pCSF95UWNvWGdrSXNWM0ZBNQ?oc=5,"Sportswear Fabric Market Size, Share, Report By 2035 Market Research Future",UK activewear consumer trends,"Sportswear Fabric Market Size, Share, Report By 2035 - Market Research Future. Sportswear Fabric Market Size, Share, Report By 2035 Market Research Future",0.4585144
547,"Sports Apparel Market to Grow by USD 106.5 Billion (2025-2029), Boosted by Innovative Apparel and Product Premiumization, AI Redefining Market Landscape - Technavio - Yahoo Finance",2025-02-07 08:00:00,Yahoo Finance,https://news.google.com/rss/articles/CBMiggFBVV95cUxPSVJiZlZkV3JVRkQyMXhETURQT2x3MHQ1NHVGU3UwbEwyejVZcncwNXdpRGZmZmU2bE56SENLcDNKaUFKdEljbUJVaWVRdTRlS3d2WlI2MEM0VWgtQmI1MXFIdUh6ZVR4UHJVOGFEOGlKWHhuNFUxSnNjNkozYWI4VGR3?oc=5,"Sports Apparel Market to Grow by USD 106.5 Billion (2025-2029), Boosted by Innovative Apparel and Product Premiumization, AI Redefining Market Landscape - Technavio Yahoo Finance",UK athletic apparel innovation,"Sports Apparel Market to Grow by USD 106.5 Billion (2025-2029), Boosted by Innovative Apparel and Product Premiumization, AI Redefining Market Landscape - Technavio - Yahoo Finance. Sports Apparel Market to Grow by USD 106.5 Billion (2025-2029), Boosted by Innovative Apparel and Product Premiumization, AI Redefining Market Landscape - Technavio Yahoo Finance",0.45784578
246,JD Sports Will Make It Easier for Shoppers to Buy Through AI Platforms - The Business of Fashion,2026-01-12 08:00:00,The Business of Fashion,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVk50WU40SnJvejNmanBYTkRubWZra1ZpWWlOMEtiNUJRY2ZybTJobWNUdjQtZU1VZDJwb3M3eGNMdFNNaWpFNC1tOVNqRlVKOUdjZDdRLVZISzQ5RXloSUJYWDV2X2lWWW1ROUkyTnlMaTlGc3Jra3VSZXNRa1VlY1NPMFRGSWhfS3BLc3hSRGRDb0pMV2Fna2JaZTFkcUlzUWNPZ0hZc09FQk9kUkk1NldZWmMyRGtkOEVaU29R?oc=5,JD Sports Will Make It Easier for Shoppers to Buy Through AI Platforms The Business of Fashion,UK sportswear consumer technology,JD Sports Will Make It Easier for Shoppers to Buy Through AI Platforms - The Business of Fashion. JD Sports Will Make It Easier for Shoppers to Buy Through AI Platforms The Business of Fashion,0.45674247
678,"From sex to exercise, here are the things that Brits are most likely to track using apps and tech - YouGov",2024-03-25 07:00:00,YouGov,https://news.google.com/rss/articles/CBMihwFBVV95cUxQYjJuSTBwOGY5Q3VHQjlWbDVQYkNJM1ViWlNUUWF5TXJfaWZsc3g1OXRCNFhqREI1Y3ZVanhfVlVIR2NGVm1Gb1pObWs0bGNWcHdNTjR1V3lWbmM0UXFETTZjNktSZ0tBVXhlaEkzNTlEQnpJalVTOVY4MDUyVDQ0alVSN2JGUmM?oc=5,"From sex to exercise, here are the things that Brits are most likely to track using apps and tech YouGov",UK fitness consumer technology,"From sex to exercise, here are the things that Brits are most likely to track using apps and tech - YouGov. From sex to exercise, here are the things that Brits are most likely to track using apps and tech YouGov",0.45590526
46,"Sports Technology Market Size, Share | Industry Report [2032] - Fortune Business Insights",2026-07-13 07:00:00,Fortune Business Insights,https://news.google.com/rss/articles/CBMie0FVX3lxTE83MERUUnFLX3BETG0zc3VmSlVXQjZZRXJSVmtxdHBzcVRBWjdabEpOMGhCSFlUa1h5SUp1SU92d3BFQ0M4ZjNsNUd0NTR6QnMyenNaVmx3THk1Ri1LU1M2aF9ZeHpqdkg3RVJnYkpNU0RtREZYWjdxTHpHVQ?oc=5,"Sports Technology Market Size, Share | Industry Report [2032] Fortune Business Insights",UK sportswear consumer trends,"Sports Technology Market Size, Share | Industry Report [2032] - Fortune Business Insights. Sports Technology Market Size, Share | Industry Report [2032] Fortune Business Insights",0.45519745
69,"Europe Fitness Equipment Market Size, Share & Trends, 2034 - Market Data Forecast",2026-07-01 07:00:00,Market Data Forecast,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNeDQ4clF4TUJhRVUtd2RfMllqa2p6b2JZX3JkSVA0S0xVU3dHQnhwQkJ1czkyd2xqMzctVGpJQnBJRW8tUW50Zzl4bHktdUQ1emVoWjc0SEFnVFZKalppTnpLRHc2eEtsSzBYVnBsbTNyMEljSmhucS1DQ3BaNm9BUnlfdng0ckhj?oc=5,"Europe Fitness Equipment Market Size, Share & Trends, 2034 Market Data Forecast",UK fitness retail trends,"Europe Fitness Equipment Market Size, Share & Trends, 2034 - Market Data Forecast. Europe Fitness Equipment Market Size, Share & Trends, 2034 Market Data Forecast",0.4540452
72,UK consumers drinking habits change as heatwave drives hydration trend - BeverageDaily.com,2026-06-25 07:00:00,BeverageDaily.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxONHRpU0Fka2JfOGl6SFF1RHJUMXU4dmQtV09GTl95eExmLXhMZ1c4QlRUQXdjRWZUZzJrb2ZjMHRUME93UzFuOS11bU9leUNVdEpnbmRvUTVoclVrRWR2YmtjX1FGdmdtdnRkSHljZHlXb25EX3laRk4xYWZZNllnT0RZZkkyZzUzYVFiSTNrVGkxaWpxTmVFb3dUYkFQaHJ2SVQtcHV2a0xFdXBmNmV1bWhSekx3NXlBWnIyTQ?oc=5,UK consumers drinking habits change as heatwave drives hydration trend BeverageDaily.com,UK sportswear changing consumer habits,UK consumers drinking habits change as heatwave drives hydration trend - BeverageDaily.com. UK consumers drinking habits change as heatwave drives hydration trend BeverageDaily.com,0.45198435
199,ASICS EMEA achieves record revenues as European sportswear demand increases - InternetRetailing,2026-02-13 08:00:00,InternetRetailing,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSWV4REphVjl4ajFZeGFwbHpheGNhRXRadS1sQl9GYlI2WXNUVzJrX2VrMG1hY3d5ODR6Ylh1ZVZlR00zX0llRGRCdXFzbGotTWs4QzdXckhONjlyY0Q4S3FUM3Z4NXpkdWNNZzQ3NDQ2WjlKcExLdUdNX0J1ak9ZVmFGdkZ2TlB2cVNSdGxJZlQydTNUMl90cXJZM0Q1akpRNm0taFAwTkNVdw?oc=5,ASICS EMEA achieves record revenues as European sportswear demand increases InternetRetailing,UK sportswear market trends,ASICS EMEA achieves record revenues as European sportswear demand increases - InternetRetailing. ASICS EMEA achieves record revenues as European sportswear demand increases InternetRetailing,0.45194376
679,"5 Decades of Nike Innovation in Women's Apparel — NIKE, Inc. - About Nike",2024-03-21 07:00:00,About Nike,https://news.google.com/rss/articles/CBMihgFBVV95cUxPVnVldEk1bVgzTldxeUtTTkt4UzRqaGdyY3A1Z29WNnNMNkZfYUlJd3FrZkppRkltSjNXWF8xc1lUZjZQNTZoN0NMbjFkMzFqSFBvUXk2bW9lN3R0cVJtZGFBaXlxYjNtTThSb1FrYXN5LWlVS0FIRFhQZFRaMmhpOE9QY0pTUQ?oc=5,"5 Decades of Nike Innovation in Women's Apparel — NIKE, Inc. About Nike",UK athletic apparel innovation,"5 Decades of Nike Innovation in Women's Apparel — NIKE, Inc. - About Nike. 5 Decades of Nike Innovation in Women's Apparel — NIKE, Inc. About Nike",0.45146775
404,The Tech Stack: Premier League turns to technology to power its next phase of growth - SportsPro,2025-08-11 07:00:00,SportsPro,https://news.google.com/rss/articles/CBMikwFBVV95cUxNSUw1bGZpSGpUS2Z4MGRhZ0UyajN1aDE3Z2tma2J2U192dkduUHQ0YnU3WklvOWVTNnVGQkVuS3p1dUxodkRrSXpfSnlNTzM3cDBRRktnQlJSUzFOemlvVm52X1o1SVZIc213NTh1eHA3Zk9WX0JFeERmYnM1d29QUmpBWjdWTThUTzU0TUE1S1hYejQ?oc=5,The Tech Stack: Premier League turns to technology to power its next phase of growth SportsPro,UK sportswear digital experience,The Tech Stack: Premier League turns to technology to power its next phase of growth - SportsPro. The Tech Stack: Premier League turns to technology to power its next phase of growth SportsPro,0.45142013
673,Nike Ignites New Frontier of Innovation - vergemagazine.co.uk,2024-04-13 07:00:00,vergemagazine.co.uk,https://news.google.com/rss/articles/CBMid0FVX3lxTE80M0hiVXJCRU81eVZPNEhjX29BZzZNbkQ0d3ZYRjI1bjYtNGpIYVExRlB4YjdvYUR0dmRrYzJnb0JCM09wMDF5LWJPX2hEWXY5X2Z2bEVfV3FkbUNjczF3cWE1aXFKQmVxczd6ZTk0Qno5MDMtVElV?oc=5,Nike Ignites New Frontier of Innovation vergemagazine.co.uk,UK athletic apparel innovation,Nike Ignites New Frontier of Innovation - vergemagazine.co.uk. Nike Ignites New Frontier of Innovation vergemagazine.co.uk,0.44945616
498,"How the sports bra continues to revolutionize sports and women’s rights: ‘No sports bra, no sport’ - The Athletic - nytimes.com",2025-03-28 07:00:00,nytimes.com,https://news.google.com/rss/articles/CBMie0FVX3lxTE0zYWtnSWRjY2YxNnJwNF9pMi1sVlZhWUNIN0VpTGluODdsRTBaRGJjSThhNVM3R0pDa3BTczFYVy1ablJIbUNDV1FRbmltR0tEaXRQaDY1alNOcWxPdUpIdjQ2UzVDVU1tbmFQZTFzSXVrajdLUmpEeWFTSQ?oc=5,"How the sports bra continues to revolutionize sports and women’s rights: ‘No sports bra, no sport’ - The Athletic nytimes.com",UK sportswear innovation,"How the sports bra continues to revolutionize sports and women’s rights: ‘No sports bra, no sport’ - The Athletic - nytimes.com. How the sports bra continues to revolutionize sports and women’s rights: ‘No sports bra, no sport’ - The Athletic nytimes.com",0.4492482
108,JD Sports Fashion Expands Retail Focus Across FTSE 100 Markets - Kalkine Media,2026-05-08 07:00:00,Kalkine Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOR0tPSDFkRjF4SU1JWmlKdmZxa2g1cjMtemZMNDlJZm1BME4ya0NOaktNMUMzc0dCYmd1Y3B6ZjQ4aVV6OTQ3dmZEYW4yZFZiOHItWFFkZXpKM0hudS0zQ184NjNPbnJDSUlrNjlFd3RqN2xjdUwtOEMxTV9oZDdHNHhEREtua2NRdjZXNjN2UHk4WWlzXzF1eFZvanZFbkU1bTlBejR2bjVaUQ?oc=5,JD Sports Fashion Expands Retail Focus Across FTSE 100 Markets Kalkine Media,UK sportswear consumer behaviour,JD Sports Fashion Expands Retail Focus Across FTSE 100 Markets - Kalkine Media. JD Sports Fashion Expands Retail Focus Across FTSE 100 Markets Kalkine Media,0.44813776
626,"France Apparel Market Size and Trend Analysis by Category, Retail Channel, Consumer Attitudes, Brands and Forecast to 2028 - Global Data",2024-08-23 07:00:00,Global Data,https://news.google.com/rss/articles/CBMie0FVX3lxTFB5cFEwYTVDSW92M21xV0JHMDIyMGFwUTdOS2o2N1JjOFozSGJuTzg4ejRUQWtldnFIaGs3TnRHLXdUaUxTTjItRHhNcHJyc2hnYThlVWkyLWR1SHFUY3JXWlN4VnlObnB6WHhqMUhmNzc4SzZLamNRRHZLOA?oc=5,"France Apparel Market Size and Trend Analysis by Category, Retail Channel, Consumer Attitudes, Brands and Forecast to 2028 Global Data",UK sportswear market trends,"France Apparel Market Size and Trend Analysis by Category, Retail Channel, Consumer Attitudes, Brands and Forecast to 2028 - Global Data. France Apparel Market Size and Trend Analysis by Category, Retail Channel, Consumer Attitudes, Brands and Forecast to 2028 Global Data",0.44714057
512,New multi-million-pound research and innovation hub will transform the landscape of women’s sport - Loughborough University,2025-03-17 07:00:00,Loughborough University,https://news.google.com/rss/articles/CBMiowFBVV95cUxQUFFVZlNBamFobzFvRE5YU0tHVEk2QjYtUFo3YUg2b1RjUUx4MmZUUmwxMWRhRmtYaXNMaS1LOGhvUVFSZnMwYmhESUlsUmZ2d1FvSGJmWGk2cXJzSHN3NDNIYTRMSXdxaHJNUTFGWnZHUWJfSmZXaldvQzNKNjVIQS00cWRGTFdtem5yRlNacGdpY1FHSllCV0M0MjNFb2JJeGVn?oc=5,New multi-million-pound research and innovation hub will transform the landscape of women’s sport Loughborough University,UK sportswear innovation,New multi-million-pound research and innovation hub will transform the landscape of women’s sport - Loughborough University. New multi-million-pound research and innovation hub will transform the landscape of women’s sport Loughborough University,0.44684827
17,John Lewis to take on sports and wellness with new investment - fashionunited.uk,2026-08-03 11:45:14,fashionunited.uk,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbVFqWGw3cnZwSlAwczhlN0FJcm9iUm41aDNoWUVUd21YOWVWbzlQWkpWTE8taUV3MkJNWnpZM2NZcUU0VUUzVUQwUTdaQ1lwUk0wUnJvLVpwdTNmM0xwUGUtXzBQZjlabWJDeWZXc0c2V3lsT19jT2RPS3hPLWZPQlNWOWVZenJ6bEd6MktsMVg3eFlDV2RTTU5HcmVib3lLZThYTklRTGdWN0d3R3poNHVB?oc=5,John Lewis to take on sports and wellness with new investment fashionunited.uk,UK sportswear digital retail,John Lewis to take on sports and wellness with new investment - fashionunited.uk. John Lewis to take on sports and wellness with new investment fashionunited.uk,0.4467594
306,Sports stadiums are entering a new-generation of digital demands - Insider Sport - Insider Sport,2025-11-19 08:00:00,Insider Sport,https://news.google.com/rss/articles/CBMiowFBVV95cUxPWk1RWkl0ejFMVUlEMmlXTlItUTFxQjNpTjNzcUoyV2I2cHBYV1FhX0hZc3RRRjg5eGplOHFjUzRmSEs5U19hYS1MdS16Vmp5a3lNWkFBLXFHTkpWZ2d5TkNsdW9qdkdFXzJ2Rjk4QVF4c1NKSFdmMkxOT0dFaHNvM09aVG9HSjJNWXJBMThEOEFpak1fT3dGNzZ3MVRSNHcyUlc00gGoAUFVX3lxTE01UlNTbkdJcjFxOHJNLVd3cmRVelZEdUFEeExhc1duQ0dId1JGX0g0SlhwemJYTGZsaGZiaGhGNHBaWWhCTjFNNWg4emZTVVJ6R0ZONG45V3hXTU52b3k3SG4takl6N1pvVWxKZzhUNjdzbXk2T3d0NnkxT2s2ZWNaTXU2RjZnVHVEaWVCaXgxMFlfZ0F5anl6UUlFLWZqY2RJZmVJU052SA?oc=5,Sports stadiums are entering a new-generation of digital demands - Insider Sport Insider Sport,UK sportswear digital retail,Sports stadiums are entering a new-generation of digital demands - Insider Sport - Insider Sport. Sports stadiums are entering a new-generation of digital demands - Insider Sport Insider Sport,0.44669372
107,Inaugural World Sports Economy Summit Launches in London: A New Era of International Collaboration and Digital Innovation - PR Newswire UK,2026-05-11 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMiigJBVV95cUxQMjIxME9OVmFYdF9BTXFEM1VkNTA0TXBlV2VFWG5McHJxdlFISk80Z3daSk15aU5jcHJkWG1rOUdCam9JeEw0a182NE9YdHdSM1lwRm4tbGpYYUJYUW14c3FxaXBuU0prb2VFbmdRblhuN0V1Sm1nQjhfVzNkcV9tVERJNzNFZWxSV2pRYmRFc20xOFRiNXMxVVhRZTZldnMzSEVIbGhVTEVWT2puSVZEd2FtWXdHMXFSQlR6Z2pMU01hRVNOVDRUa3FfRWpibzY5R01NSzlicFVtVzR0LU1mZ1huWlUxWWFkNlAxc0J4R2g4WVY1dkxjVmg2c3kwWFZzSVhGSGxvN09ydw?oc=5,Inaugural World Sports Economy Summit Launches in London: A New Era of International Collaboration and Digital Innovation PR Newswire UK,UK sportswear innovation,Inaugural World Sports Economy Summit Launches in London: A New Era of International Collaboration and Digital Innovation - PR Newswire UK. Inaugural World Sports Economy Summit Launches in London: A New Era of International Collaboration and Digital Innovation PR Newswire UK,0.44602424
